BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
BROOKLYN,4377,1,363 WORTMAN AVENUE,11207,BOULEVARD,BOULEVARD,5,NA
BROOKLYN,4377,1,361 WORTMAN AVENUE,11207,BOULEVARD,BOULEVARD,5,NA
BROOKLYN,4393,1,245 COZINE AVENUE,11207,LINDEN,LINDEN,5,NA
BROOKLYN,4393,1,213 COZINE AVENUE,11207,LINDEN,LINDEN,5,NA
BROOKLYN,4393,1,217 COZINE AVENUE,11207,LINDEN,LINDEN,5,NA
BROOKLYN,4393,1,195 COZINE AVENUE,11207,LINDEN,LINDEN,5,NA
BROOKLYN,4393,1,190 WORTMAN AVENUE,11207,LINDEN,LINDEN,5,NA
BROOKLYN,4454,30,458 ATKINS AVENUE,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,NA
BROOKLYN,4454,30,458 ATKINS AVENUE,11208,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,5,NA
BROOKLYN,4458,35,460 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4458,35,462 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4458,35,464 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4458,35,466 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4458,35,468 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4458,35,1085 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4480,4,1052 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4480,4,1056 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4480,4,1058 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4480,4,1060 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4480,4,1062 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4480,4,770 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4480,4,772 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4480,4,776 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4481,4,1080 HEGEMAN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4481,16,508 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4481,16,510 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4481,16,514 FOUNTAIN AVENUE,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4481,59,761 LOGAN STREET,11208,EAST NEW YORK CITY LINE,CYPRESS HILLS,5,NA
BROOKLYN,4486,1,2628 LINDEN BOULEVARD,11208,PINK,PINK,5,NA
BROOKLYN,4486,1,1209 LORING AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4486,1,1211 LORING AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4488,1,2678 LINDEN BOULEVARD,11208,PINK,PINK,5,NA
BROOKLYN,4508,1,1210 LORING AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4508,1,1212 LORING AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4508,1,1165 STANLEY AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4508,1,1167 STANLEY AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4510,1,1258 LORING AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4510,1,1260 LORING AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4510,1,1306 LORING AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4510,1,1308 LORING AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4510,1,1237 STANLEY AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4510,1,1239 STANLEY AVENUE,11208,PINK,PINK,5,NA
BROOKLYN,4609,13,140 EAST 91ST STREET,11212,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,17,NA
BROOKLYN,4609,13,140 EAST 91ST STREET,11212,FHA REPOSSESSED HOUSES (GROUP IX),BAISLEY PARK,17,NA
BROOKLYN,4795,16,722 EAST NEW YORK AVENUE,11203,REID APARTMENTS,REID APARTMENTS,9,NA
BROOKLYN,4795,16,726 EAST NEW YORK AVENUE,11203,REID APARTMENTS,REID APARTMENTS,9,NA
BROOKLYN,4795,16,730 EAST NEW YORK AVENUE,11203,REID APARTMENTS,REID APARTMENTS,9,NA
BROOKLYN,4795,16,681 MAPLE STREET,11203,REID APARTMENTS,REID APARTMENTS,9,NA
BROOKLYN,6964,2,3144 BAYVIEW AVENUE,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,3178 BAYVIEW AVENUE,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,3246 BAYVIEW AVENUE,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,3222 BAYVIEW AVENUE,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,3194 BAYVIEW AVENUE,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,3112 BAYVIEW AVENUE,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,3225 NEPTUNE AVENUE,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,3201 NEPTUNE AVENUE,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,2771 WEST 33RD STREET,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,2793 WEST 33RD STREET,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,2729 WEST 33RD STREET,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,2737 WEST 33RD STREET,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,2749 WEST 33RD STREET,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,2703 WEST 33RD STREET,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,6964,2,2673 WEST 33RD STREET,11224,GRAVESEND,O'DWYER GARDENS,13,NA
BROOKLYN,7007,1,2822 WEST 32ND STREET,11224,SURFSIDE GARDENS,SURFSIDE GARDENS,13,NA
BROOKLYN,7015,15,2824 WEST 23RD STREET,11224,CAREY GARDENS,CAREY GARDENS,13,NA
BROOKLYN,7015,15,2834 WEST 23RD STREET,11224,CAREY GARDENS,CAREY GARDENS,13,NA
BROOKLYN,7015,15,2836 WEST 23RD STREET,11224,CAREY GARDENS,CAREY GARDENS,13,NA
BROOKLYN,7015,40,2301 MERMAID AVENUE,11224,POLICE SERVICE AREA #1,NYPD HOUSING BUREAU,13,NA
BROOKLYN,7015,40,2880 WEST 23RD STREET,11224,POLICE SERVICE AREA #1,NYPD HOUSING BUREAU,13,NA
BROOKLYN,7015,40,2890 WEST 23RD STREET,11224,POLICE SERVICE AREA #1,NYPD HOUSING BUREAU,13,NA
BROOKLYN,7046,22,2950 WEST 35TH STREET,11224,CONEY ISLAND I (SITE 8),O'DWYER GARDENS,13,NA
BROOKLYN,7047,14,3311 SURF AVENUE,11224,O'DWYER GARDENS,O'DWYER GARDENS,13,NA
BROOKLYN,7047,14,2950 WEST 33RD STREET,11224,O'DWYER GARDENS,O'DWYER GARDENS,13,NA
BROOKLYN,7047,14,2952 WEST 33RD STREET,11224,O'DWYER GARDENS,O'DWYER GARDENS,13,NA
BROOKLYN,7047,14,2942 WEST 33RD STREET,11224,O'DWYER GARDENS,O'DWYER GARDENS,13,NA
BROOKLYN,7048,15,2977 WEST 33RD STREET,11224,O'DWYER GARDENS,O'DWYER GARDENS,13,NA
BROOKLYN,7048,15,2937 WEST 33RD STREET,11224,O'DWYER GARDENS,O'DWYER GARDENS,13,NA
BROOKLYN,7048,15,2953 WEST 33RD STREET,11224,O'DWYER GARDENS,O'DWYER GARDENS,13,NA
BROOKLYN,7048,15,2963 WEST 33RD STREET,11224,O'DWYER GARDENS,O'DWYER GARDENS,13,NA
BROOKLYN,7049,15,2950 WEST 31ST STREET,11224,SURFSIDE GARDENS,SURFSIDE GARDENS,13,NA
BROOKLYN,7049,15,2952 WEST 31ST STREET,11224,SURFSIDE GARDENS,SURFSIDE GARDENS,13,NA
BROOKLYN,7049,15,2942 WEST 31ST STREET,11224,SURFSIDE GARDENS,SURFSIDE GARDENS,13,NA
BROOKLYN,7053,12,2926 WEST 25TH STREET,11224,CONEY ISLAND I (SITES 4 & 5),SURFSIDE GARDENS,13,NA
BROOKLYN,7053,12,2926 WEST 25TH STREET,11224,CONEY ISLAND I (SITES 4 & 5),SURFSIDE GARDENS,13,NA
BROOKLYN,7053,14,2943 WEST 28TH STREET,11224,CONEY ISLAND I (SITES 4 & 5),SURFSIDE GARDENS,13,NA
BROOKLYN,7053,14,2945 WEST 28TH STREET,11224,CONEY ISLAND I (SITES 4 & 5),SURFSIDE GARDENS,13,NA
BROOKLYN,7053,14,2949 WEST 28TH STREET,11224,CONEY ISLAND I (SITES 4 & 5),SURFSIDE GARDENS,13,NA
BROOKLYN,7053,14,2923 WEST 28TH STREET,11224,CONEY ISLAND I (SITES 4 & 5),SURFSIDE GARDENS,13,NA
BROOKLYN,7053,14,2925 WEST 28TH STREET,11224,CONEY ISLAND I (SITES 4 & 5),SURFSIDE GARDENS,13,NA
BROOKLYN,7056,14,2948 WEST 23RD STREET,11224,CAREY GARDENS,CAREY GARDENS,13,NA
BROOKLYN,7056,14,2950 WEST 23RD STREET,11224,CAREY GARDENS,CAREY GARDENS,13,NA
BROOKLYN,7056,14,2953 WEST 24TH STREET,11224,CAREY GARDENS,CAREY GARDENS,13,NA
BROOKLYN,7070,1,3040 WEST 24TH STREET,11224,HABER,CAREY GARDENS,13,NA
BROOKLYN,7070,1,3058 WEST 24TH STREET,11224,HABER,CAREY GARDENS,13,NA
BROOKLYN,7070,1,3060 WEST 24TH STREET,11224,HABER,CAREY GARDENS,13,NA
BROOKLYN,7070,1,3018 WEST 24TH STREET,11224,HABER,CAREY GARDENS,13,NA
BROOKLYN,7070,1,3020 WEST 24TH STREET,11224,HABER,CAREY GARDENS,13,NA
BROOKLYN,7070,1,3021 WEST 25TH STREET,11224,HABER,CAREY GARDENS,13,NA
BROOKLYN,7070,1,3033 WEST 25TH STREET,11224,HABER,CAREY GARDENS,13,NA
BROOKLYN,7137,1,30 AVENUE V,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7137,1,18 AVENUE V,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7137,1,29 AVENUE W,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7137,1,17 AVENUE W,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7137,1,61 AVENUE W,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7137,1,2227 STILLWELL AVENUE,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7137,1,2271 STILLWELL AVENUE,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7137,1,2250 WEST 11TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2780 86TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,127 AVENUE X,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,105 AVENUE X,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2257 WEST 11TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2295 WEST 11TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2331 WEST 11TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2369 WEST 11TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2294 WEST 8TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2328 WEST 8TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2326 WEST 8TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2336 WEST 8TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7140,16,2352 WEST 8TH STREET,11223,MARLBORO,MARLBORO,13,NA
BROOKLYN,7387,1,2932 AVENUE V,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2986 AVENUE V,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2935 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2937 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2975 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2977 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2957 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2953 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2258 BATCHELDER STREET,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2256 BATCHELDER STREET,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2238 BATCHELDER STREET,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2236 BATCHELDER STREET,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,2218 BATCHELDER STREET,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,3573 NOSTRAND AVENUE,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,3575 NOSTRAND AVENUE,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,3527 NOSTRAND AVENUE,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,3549 NOSTRAND AVENUE,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7387,1,3547 NOSTRAND AVENUE,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3004 AVENUE V,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3022 AVENUE V,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3024 AVENUE V,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3042 AVENUE V,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3044 AVENUE V,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3062 AVENUE V,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3041 AVENUE W,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3045 AVENUE W,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3021 AVENUE W,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,3019 AVENUE W,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,2263 BATCHELDER STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,2241 BATCHELDER STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,2231 BATCHELDER STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,2232 BRAGG STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7389,1,2242 BRAGG STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2978 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2976 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2938 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2936 AVENUE W,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2985 AVENUE X,11235,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2957 AVENUE X,11235,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2955 AVENUE X,11235,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2931 AVENUE X,11235,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2947 AVENUE X,11235,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2364 BATCHELDER STREET,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2354 BATCHELDER STREET,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,2352 BATCHELDER STREET,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,3645 NOSTRAND AVENUE,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7405,1001,3641 NOSTRAND AVENUE,11229,SHEEPSHEAD BAY,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3040 AVENUE W,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3054 AVENUE W,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3012 AVENUE W,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3024 AVENUE W,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3061 AVENUE X,11235,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3045 AVENUE X,11235,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3043 AVENUE X,11235,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3023 AVENUE X,11235,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3021 AVENUE X,11235,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,3003 AVENUE X,11235,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,2355 BATCHELDER STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,2343 BATCHELDER STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,2323 BATCHELDER STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,2324 BRAGG STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7408,1,2356 BRAGG STREET,11229,NOSTRAND,SHEEPSHEAD BAY,15,NA
BROOKLYN,7978,1,5709 AVENUE H,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5703 AVENUE H,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5705 AVENUE H,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5711 AVENUE H,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5721 AVENUE H,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,925 EAST 56TH STREET,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,897 EAST 56TH STREET,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,885 EAST 56TH STREET,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,901 EAST 56TH STREET,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5712 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5714 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5802 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5716 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5804 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5806 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5812 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5814 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5808 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5612 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5610 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5704 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5706 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5702 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5624 FARRAGUT ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5817 GLENWOOD ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5901 GLENWOOD ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5903 GLENWOOD ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5909 GLENWOOD ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5907 GLENWOOD ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,5803 GLENWOOD ROAD,11234,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,1722 RALPH AVENUE,11236,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,1736 RALPH AVENUE,11236,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,1690 RALPH AVENUE,11236,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,1704 RALPH AVENUE,11236,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,1672 RALPH AVENUE,11236,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,7978,1,1658 RALPH AVENUE,11236,GLENWOOD,GLENWOOD,18,NA
BROOKLYN,8158,1,651 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,653 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,655 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,657 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,617 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,569 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,567 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,553 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,543 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,523 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,276 STANLEY AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,274 STANLEY AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,272 STANLEY AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,270 STANLEY AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,330 STANLEY AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,974 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,972 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,970 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,968 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,932 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,930 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,928 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,926 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,908 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,906 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,902 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,874 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,872 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,1,870 WILLIAMS AVENUE,11207,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,711 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,713 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,715 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,717 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,757 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,759 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,761 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,763 EAST 108TH STREET,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,108-35 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,NA
BROOKLYN,8158,205,108-37 FLATLANDS AVENUE,11236,BREUKELEN,BREUKELEN,18,NA
